name,segment,job,world,world_group,tier,union_level,access_flag,active_day_ratio,avg_exp_pct,avg_exp_on_active,character_age_days,cluster,pre_avg,post_avg
릅금술사,Lv.290~294,궁수,레드,기타,2,9738.0,True,0.7063492063492064,98.52,13988694713158.674,410.0,2,69658500538.65715,13654459142332.627
릇이,Lv.285~289,마법사,베라,베라,3,8817.0,False,0.031746031746031744,22.75,716343003404.5,632.0,1,5058990.514285714,31485658779.67033
리견,Lv.285~289,렌,베라,베라,3,7394.0,False,0.1349206349206349,39.29,1503311041551.9412,269.0,3,730179648753.8,0.0
리경,Lv.285~289,레지스탕스,베라,베라,3,9909.0,True,0.6349206349206349,12.08,205859722593.85,809.0,1,275227237925.6,75118950330.9011
리나파파,Lv.285~289,해적,오로라,기타,3,9141.0,True,0.10317460317460317,32.74,1223164306852.1538,451.0,1,35066134974.828575,161250783131.41757
리놀,Lv.290~294,마법사,스카니아,스카니아,2,9513.0,True,0.7777777777777778,87.5,9868220077891.164,2259.0,2,1445041591455.3142,10071528702553.824
리늬팡팡,Lv.285~289,마법사,크로아,루나크로아,3,10252.0,True,0.12698412698412698,2.31,240680920.5,804.0,1,33730714.342857145,29344172.813186813
리루신,Lv.285~289,아크,오로라,기타,3,9458.0,True,0.30158730158730157,9.84,146723137985.44736,2047.0,1,0.0,61269002675.24176
리본햄톨,Lv.285~289,기사단,베라,베라,3,7829.0,True,0.4365079365079365,54.9,2266291149851.2363,1347.0,1,1490042883646.6572,796642992463.5714
리시리시,Lv.285~289,렌,스카니아,스카니아,3,8112.0,False,0.07894736842105263,3.84,10875457440.777779,269.0,1,6433239.304347826,1073968708.3846154
리앙,Lv.285~289,마법사,엘리시움,기타,3,9675.0,False,0.015873015873015872,1.26,135420002.0,906.0,1,2912000.0,1856263.7802197803
리앤르,Lv.285~289,기사단,스카니아,스카니아,3,8634.0,True,0.1322314049586777,40.42,1550457846049.3125,269.0,1,764454584559.6333,20589978021.978024
리엘아츠,Lv.285~289,칼리,루나,루나크로아,3,8587.0,False,0.07936507936507936,64.65,2828683132427.7,266.0,1,808195180693.6285,0.0
리유엔,Lv.285~289,레지스탕스,엘리시움,기타,3,9578.0,True,0.5634920634920635,9.07,125546402070.16902,603.0,1,71221822993.8,70560777386.8022
리저저,Lv.285~289,마법사,루나,루나크로아,3,9693.0,True,0.9920634920634921,49.49,1968455595067.472,3243.0,0,1240664463829.3428,2226743880762.7144
리전,Lv.285~289,마법사,크로아,루나크로아,2,9986.0,True,0.9047619047619048,53.37,2184523183144.3245,3531.0,0,1401578139769.6572,2197586900950.7144
리제리에타,Lv.285~289,렌,스카니아,기타,3,8858.0,True,0.9741379310344828,44.91,1745031315793.23,269.0,2,1381481956241.76,1787379008555.945
리졸브타임,Lv.285~289,초월자,스카니아,스카니아,3,8943.0,True,0.25396825396825395,21.64,655564785909.9062,1870.0,1,96632237932.57143,193362031005.24176
리징,Lv.290~294,마법사,루나,루나크로아,2,9850.0,True,0.7222222222222222,7.94,1360133588674.6155,1129.0,1,3168304025818.7427,141555117205.86813
리코,Lv.285~289,마법사,크로아,루나크로아,3,9513.0,True,0.8492063492063492,33.29,1241532824013.841,2212.0,0,686816450109.8572,1195664136435.5605
리포,Lv.285~289,기사단,루나,루나크로아,3,9857.0,True,0.31746031746031744,27.64,980206714741.475,2003.0,1,488785934009.25714,242865504388.2967
린꽝,Lv.285~289,도적,루나,루나크로아,3,9433.0,True,0.25396825396825395,8.7,115379911611.8125,2278.0,1,105416227545.82857,28452829.384615384
린란룬렌,Lv.285~289,렌,스카니아,스카니아,3,8744.0,False,0.23478260869565218,71.35,3318911796615.7407,269.0,1,2691480513001.5415,274891057105.3626
린얇,Lv.285~289,렌,엘리시움,기타,3,8895.0,True,0.6228070175438597,90.13,5565952096147.831,269.0,2,3010978056282.3477,3581649489362.659
릴콩,Lv.285~289,렌,엘리시움,기타,3,8798.0,True,0.0873015873015873,74.52,3626037809174.636,269.0,1,1059310968597.7428,30884967032.967033
림과렌,Lv.285~289,렌,루나,루나크로아,3,9961.0,True,0.2222222222222222,22.96,730073038752.0,269.0,1,310402723871.6286,105252195049.98901
림듀,Lv.295~299,도적,엘리시움,기타,1,10169.0,True,1.0,52.58,7963643472597.096,5133.0,0,5481615376581.371,8918269663372.373
림비렌,Lv.285~289,렌,엘리시움,기타,3,10116.0,False,0.07142857142857142,8.61,113991349234.33333,269.0,1,29312061231.685715,0.0
림진혁,Lv.285~289,전사,루나,루나크로아,3,8853.0,True,0.031746031746031744,1.78,171470672.25,451.0,1,18192076.828571428,540219.7802197802
립턴,Lv.290~294,아델,스카니아,스카니아,2,9938.0,True,0.30952380952380953,22.14,2898820156393.6665,2247.0,1,2143137232031.1143,418067944816.0879
링곰,Lv.285~289,궁수,스카니아,스카니아,3,9108.0,True,0.9782608695652174,76.54,3776128358637.778,154.0,2,3527994799796.1143,4222359831439.636
링꾸,Lv.285~289,마법사,베라,베라,3,9375.0,True,0.6542056074766355,31.2,1152725394314.3713,4637.0,0,102068378294.25,868765753288.989
링헤솔,Lv.285~289,초월자,엘리시움,기타,3,9507.0,True,0.6031746031746031,78.82,3999996386071.6577,269.0,2,2940860619710.486,2209556084083.2856
마깅,Lv.285~289,도적,스카니아,스카니아,3,9336.0,True,0.05555555555555555,18.29,474921380002.4286,2102.0,1,1420571.4285714286,36531867472.71429
마뀨마,Lv.285~289,도적,베라,베라,2,9683.0,True,0.8888888888888888,95.48,6854818124795.616,2272.0,2,779604903589.6285,8136851190675.517
마나이트,Lv.295~299,도적,엘리시움,기타,1,9848.0,True,0.9206349206349206,26.8,6178924730640.612,1280.0,0,8049536193624.343,4780456065686.362
마냥,Lv.290~294,마법사,스카니아,스카니아,1,10176.0,True,1.0,80.83,8806479966699.207,4261.0,0,6265979917469.257,9783595370249.188
마녀레사,Lv.285~289,마법사,루나,루나크로아,3,9143.0,True,0.5079365079365079,53.86,2221768197890.797,1157.0,2,374913923416.0571,1418364586213.7253
마덮밥,Lv.285~289,기사단,스카니아,기타,3,9073.0,True,1.0,81.13,4306609903875.365,269.0,2,2594175017605.5,4758241082671.813
마도장검,Lv.285~289,렌,스카니아,스카니아,3,8678.0,False,0.8699186991869918,45.1,1756568111854.4766,269.0,2,1310840502663.1875,1604460350364.912
마드준,Lv.285~289,기사단,크로아,루나크로아,2,9406.0,True,0.7222222222222222,83.83,4673265528761.736,1914.0,2,177564108231.34286,4604971640980.45
마들렌니꺼야,Lv.285~289,렌,루나,루나크로아,3,9131.0,True,0.8448275862068966,29.88,1083938638531.0817,269.0,2,2015248099398.36,613678946055.9011
마라스티아,Lv.285~289,카이저,레드,기타,3,9602.0,True,0.6746031746031746,53.8,2215508550387.3765,4136.0,0,635149155620.5714,1825142926771.5056
마라오이고수,Lv.285~289,아델,스카니아,스카니아,3,8878.0,True,0.35714285714285715,71.96,3377871352266.489,269.0,2,3833154436099.143,196085775698.04395
마라조씨,Lv.285~289,일리움,스카니아,스카니아,3,8689.0,True,0.9572649572649573,47.74,1870636824049.0269,269.0,2,987539169046.9615,2020168196684.2856
마뤼,Lv.290~294,아델,루나,루나크로아,1,9807.0,True,0.9285714285714286,92.8,10909048208352.035,2013.0,2,2229995232663.914,13168228650922.54
마린오브루나,Lv.285~289,팬텀,이노시스,기타,2,9903.0,True,0.9603174603174603,70.55,3257394325817.81,5190.0,0,2101870956255.543,3522848680824.297
마뭐,Lv.285~289,기사단,크로아,루나크로아,3,9098.0,False,0.8333333333333334,34.49,1298395163834.4856,866.0,2,1062113699720.5143,1089642996839.5934
마법공학,Lv.290~294,프렌즈 월드,제니스,기타,1,8461.0,True,0.9444444444444444,70.34,7328246543420.529,3226.0,0,3173872919218.3716,8362371280158.242
마법사돌,Lv.285~289,메르세데스,엘리시움,기타,3,8721.0,True,0.6746031746031746,45.71,1784796905355.894,1111.0,2,1351793245603.0857,1147197509441.1318
마법학교,Lv.290~294,일리움,이노시스,기타,2,9504.0,True,0.8888888888888888,68.96,7136384329601.679,2775.0,0,3781900849522.4287,7328665002001.132
마브사,Lv.285~289,렌,베라,베라,3,8879.0,False,0.3018867924528302,82.79,4520541025204.4375,269.0,2,1667198847543.9333,1314827803223.989
마셔라유자차,Lv.285~289,마법사,베라,베라,3,9296.0,True,0.6904761904761905,76.94,3817149578344.437,2815.0,0,743637565975.5714,3363348335239.791
마스맨,Lv.285~289,전사,스카니아,스카니아,3,9432.0,True,0.5555555555555556,41.35,1594005504780.0571,3352.0,0,611535631347.0857,990952068543.4725
마쓰터,Lv.285~289,해적,오로라,기타,3,9168.0,False,0.03968253968253968,15.74,359892726756.4,1388.0,1,26127656252.914288,9725227087.142857
마아사장,Lv.295~299,레지스탕스,베라,베라,1,9179.0,True,0.6825396825396826,23.71,5974228884880.779,5337.0,0,3558453404543.486,4277338625722.253
마야멀레이드,Lv.285~289,아델,엘리시움,기타,3,8626.0,True,0.35833333333333334,75.9,3725429073148.5815,262.0,2,1007334652931.4138,1439348848465.6924
마우스패드,Lv.290~294,마법사,스카니아,스카니아,2,8942.0,True,1.0,36.86,3988509772142.4683,2296.0,0,3057271039499.3145,4346678515466.7583
마윈밤,Lv.285~289,기사단,루나,루나크로아,2,8211.0,True,0.9206349206349206,78.57,3981290584590.5347,499.0,2,2925146754585.8857,3949995290131.824
마이엔젤페로,Lv.285~289,렌,레드,기타,3,8858.0,True,0.9298245614035088,91.82,5857690031085.349,269.0,2,2578655702233.9565,6171495188391.934
마장,Lv.290~294,도적,크로아,루나크로아,2,9829.0,True,0.9791666666666666,32.31,3705059738573.2764,190.0,2,3093736603537.2285,5065925122241.615
마전통한정,Lv.285~289,아란,오로라,기타,2,9763.0,True,0.8253968253968254,85.98,4930724263296.952,3117.0,0,1973644886597.257,4876019256615.154
마조렌,Lv.285~289,렌,베라,베라,3,9033.0,True,0.3524590163934426,51.55,2083949183856.5813,269.0,1,863526566711.258,690554849865.7583
마족피싸개,Lv.290~294,레지스탕스,오로라,기타,2,9365.0,True,0.8571428571428571,16.21,2394728038222.028,2089.0,0,1607125488885.743,2223969626560.1978
마촌이,Lv.285~289,기사단,엘리시움,기타,3,9013.0,True,0.7301587301587301,44.11,1715511207712.1848,495.0,2,1137761211134.9143,1296762513404.3845
마츠모토삐루,Lv.285~289,렌,스카니아,스카니아,3,9468.0,True,0.5169491525423728,51.98,2111143918888.8362,268.0,2,974263203172.0,1126095302929.3955
마침내,Lv.285~289,일리움,스카니아,기타,3,3147.0,True,0.008771929824561403,63.71,2742504000000.0,269.0,3,0.0,30137406593.406593
마탄샷,Lv.285~289,팬텀,크로아,루나크로아,3,9578.0,True,0.5396825396825397,73.13,3487755901607.0146,3309.0,0,339439538709.2286,2475681510488.5054
막귤,Lv.290~294,아크,크로아,루나크로아,2,9439.0,False,0.30952380952380953,16.74,2455169248704.59,1169.0,1,2580040062276.2,59892291426.50549
막돼,Lv.285~289,초월자,엘리시움,기타,3,10104.0,True,0.2698412698412698,15.43,348531157095.67645,3713.0,1,318879498034.6,7574471538.923077
막무,Lv.285~289,도적,베라,베라,2,9805.0,True,1.0,54.04,2233615811738.254,5890.0,0,2288076116537.486,2212669540661.6265
막무가냄,Lv.285~289,라라,엘리시움,기타,3,9540.0,True,1.0,43.1,1671829779239.4285,943.0,2,1022974696666.2858,1921389426382.945
막장같은에임,Lv.290~294,궁수,크로아,루나크로아,2,10349.0,True,0.6190476190476191,64.41,6560035592690.423,2245.0,0,66764072171.42857,5597209161580.802
막팰라,Lv.285~289,전사,루나,루나크로아,3,9295.0,True,0.8650793650793651,67.45,3050031031992.4585,5456.0,0,1407604987269.7715,3111947339920.176
막흐,Lv.285~289,렌,엘리시움,기타,2,8528.0,True,0.8253968253968254,73.07,3483220359853.827,269.0,2,2985092449080.1143,2832710787988.945
만개옥,Lv.285~289,렌,크로아,루나크로아,3,8831.0,False,0.015873015873015872,45.13,1757694188566.5,269.0,1,69658500538.65715,11838910530.54945
만개의레시피,Lv.290~294,루미너스,아케인,기타,1,9763.0,True,0.9444444444444444,71.72,7519066554357.723,3700.0,0,5756662771566.515,7618524428172.978
만금,Lv.295~299,궁수,노바,기타,1,9992.0,True,1.0,86.6,12008894799130.834,2438.0,0,7455007451522.086,13760389932826.506
만덕,Lv.285~289,기사단,스카니아,스카니아,3,10111.0,True,0.746031746031746,63.36,2719654910172.638,2758.0,0,995409302021.9714,2426464131708.341
만렌S2,Lv.285~289,렌,루나,루나크로아,3,10385.0,True,0.9646017699115044,47.0,1837656773038.7065,269.0,2,1209518030205.682,1908738369194.4395
만렌두,Lv.285~289,렌,루나,루나크로아,3,9606.0,True,0.3826086956521739,26.65,919966687426.0,269.0,1,564502684595.125,295939228752.31866
만만46렌,Lv.285~289,렌,스카니아,기타,3,9147.0,False,0.5789473684210527,57.3,2416902746673.1665,269.0,2,569720077136.0435,1608923291278.022
만만겅쥬,Lv.285~289,렌,스카니아,스카니아,3,10072.0,True,0.8849557522123894,55.24,2282370638946.74,269.0,2,2588958322654.727,1882197591167.8022
만만본캐,Lv.285~289,아델,스카니아,스카니아,3,10072.0,True,0.30158730158730157,7.69,97040483525.55263,1914.0,1,63298975734.48572,16176639816.087912
만석초,Lv.285~289,에반,베라,베라,3,9027.0,True,0.746031746031746,72.46,3425572029437.766,5901.0,0,1196132757156.4285,3078451915018.4067
맏팃,Lv.290~294,마법사,엘리시움,기타,1,9886.0,True,1.0,97.88,13277257667818.5,1004.0,2,5468395393848.4,16280666234730.076
말걸면표창슉,Lv.290~294,도적,크로아,루나크로아,2,9273.0,True,0.9761904761904762,28.71,3349653549051.5854,1763.0,0,2888174420504.8,3416717382589.857
말괄량이동키,Lv.285~289,렌,베라,기타,3,8884.0,True,0.8793103448275862,68.21,3096291167680.853,269.0,2,2531567710772.44,2775082487188.3076
말랑엄빠,Lv.285~289,레지스탕스,루나,루나크로아,2,9416.0,True,0.6746031746031746,81.83,4408703786746.142,3107.0,0,1215013907124.0857,3650706979385.4834
말랑여우라떼,Lv.285~289,레지스탕스,루나,기타,2,9020.0,True,0.8189655172413793,99.05,9220291134657.547,269.0,2,4368203668502.88,8425522704174.67
말랑유미,Lv.285~289,엔젤릭버스터,루나,기타,2,8849.0,True,1.0,97.26,7620056432342.544,269.0,2,4716314667592.348,8353969186070.615
말코순록,Lv.290~294,전사,루나,루나크로아,2,9439.0,True,0.9920634920634921,38.56,4120150781280.264,1957.0,0,2578235124511.343,4667918882441.055
맑냐,Lv.285~289,렌,스카니아,스카니아,3,8920.0,True,0.09523809523809523,29.85,1081827395204.75,268.0,1,333952882551.9429,14215141243.285715
맑은반짝임,Lv.285~289,마법사,크로아,루나크로아,3,8947.0,True,0.42063492063492064,15.22,338457931008.73584,1175.0,1,143990185878.82858,141743009205.53845
맑은샛별,Lv.290~294,전사,루나,루나크로아,2,9872.0,True,0.3492063492063492,1.38,73936551582.56818,3909.0,1,58999729103.171425,13057337923.318682
맘들때,Lv.285~289,마법사,크로아,루나크로아,3,9321.0,True,0.3412698412698413,29.27,1056913339456.6976,983.0,1,1269285570862.743,11233830949.912088
맘보,Lv.285~289,도적,루나,루나크로아,2,9538.0,True,0.10638297872340426,8.58,113775353419.0,2379.0,1,16253621917.0,0.0
맛없는책자,Lv.285~289,팬텀,크로아,루나크로아,3,9083.0,True,0.2619047619047619,20.6,616097296082.1515,4247.0,1,164806582291.25714,160032751544.14285
망겜찍먹12,Lv.285~289,레지스탕스,루나,루나크로아,3,9115.0,True,0.23015873015873015,3.97,12279954009.068966,451.0,1,10101278939.142857,28284652.67032967
망고쇼,Lv.285~289,전사,엘리시움,기타,3,9383.0,False,0.4603174603174603,18.23,473760922091.2931,2808.0,1,219617959794.7143,217489064708.57144
망글몽둥,Lv.285~289,렌,루나,루나크로아,3,8793.0,True,0.9230769230769231,85.89,4901957503270.667,269.0,2,2254169599903.115,5173659348964.297
망령묘,Lv.285~289,렌,루나,기타,3,8788.0,True,0.8925619834710744,46.63,1820838794280.926,269.0,2,1878888565397.2334,1541581679345.3076
망소,Lv.285~289,기사단,루나,루나크로아,3,9512.0,True,0.18253968253968253,16.75,412745254376.95654,880.0,1,183890427246.51428,33593141725.736263
망중매화,Lv.285~289,렌,루나,루나크로아,3,9864.0,True,0.7698412698412699,12.17,208412131848.23712,269.0,1,169040921489.6857,157137852056.48352
망치신기,Lv.285~289,전사,크로아,루나크로아,3,10055.0,True,0.49206349206349204,5.5,55411520631.41936,1732.0,1,21919213.34285714,37744473699.79121
망치원툴탱,Lv.285~289,전사,스카니아,스카니아,3,6005.0,True,0.00909090909090909,26.42,914168000000.0,269.0,3,0.0,10045802197.802198
망플렌,Lv.285~289,렌,크로아,루나크로아,3,9191.0,False,0.07142857142857142,32.0,1187800263720.111,269.0,1,167378674433.51428,53098338113.27473
망해버렌,Lv.285~289,렌,베라,베라,3,9214.0,True,0.8105263157894737,32.34,1207209062084.039,269.0,2,594541216310.25,995350911156.3737
망혼초,Lv.285~289,마법사,스카니아,스카니아,2,9837.0,True,0.8412698412698413,40.27,1547375080361.1416,815.0,2,963357238375.7428,1431914892034.3955
맞맥,Lv.285~289,전사,크로아,루나크로아,3,9273.0,False,0.3412698412698413,37.53,1417422185718.4883,2776.0,1,1155455565406.3142,225364936227.1868
매액즈우,Lv.285~289,마법사,엘리시움,기타,3,8988.0,True,0.5317460317460317,57.58,2426746124484.6416,1268.0,2,289059502167.9143,1675548436973.5605
매일잠을자,Lv.285~289,렌,스카니아,스카니아,2,8833.0,True,0.9576271186440678,77.19,3842846165272.584,269.0,2,4119833751156.4443,3549517641698.659
매죽쌍청,Lv.285~289,렌,오로라,기타,3,9585.0,True,0.5398230088495575,11.19,182016073495.65573,269.0,1,113642871440.45454,94536673753.24176
매직싸,Lv.285~289,마법사,엘리시움,기타,3,8573.0,False,0.3968253968253968,54.87,2266178138686.2,269.0,1,1648876845747.6287,610969421243.3297
매초,Lv.285~289,마법사,루나,루나크로아,3,9782.0,True,0.7301587301587301,62.87,2703723913144.924,1179.0,2,1416940452380.5715,2188458067868.2747
매토듄,Lv.285~289,렌,베라,베라,3,9234.0,True,0.8636363636363636,34.4,1289887811120.9473,269.0,2,882492428999.3158,1162329515445.088
매화TV,Lv.285~289,렌,스카니아,스카니아,3,6550.0,True,0.031746031746031744,29.17,1056168408480.0,269.0,3,0.0,46424984988.13187
매화o7,Lv.285~289,렌,이노시스,기타,3,8776.0,True,0.075,28.25,1006027317217.0,269.0,1,280826124212.1724,10003167613.186813
매화검법1장,Lv.285~289,아델,엘리시움,기타,3,9048.0,False,0.1349206349206349,67.41,3049817291247.2354,966.0,1,675905768786.9429,309782330150.10986
매화검법영관,Lv.285~289,렌,루나,루나크로아,3,9036.0,False,0.05128205128205128,12.2,209587046454.66666,269.0,1,16989134620.153847,8964887676.967033
매화검해진,Lv.285~289,렌,엘리시움,기타,3,10074.0,True,0.211864406779661,7.44,91853690836.52,269.0,1,46192362478.37037,11529104219.747253
매화는나,Lv.285~289,렌,오로라,기타,3,9254.0,False,0.043859649122807015,20.1,590062055443.2,269.0,1,0.0,32420992057.31868
