name,tier,access_flag,date_create,latest_level,world,union_level,ocid,character_class,world_group,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,스탠스,방어력,이동속도,점프력,스타포스,아케인포스,어센틱포스,STR,DEX,INT,LUK,HP,MP,AP 배분 STR,AP 배분 DEX,AP 배분 INT,AP 배분 LUK,AP 배분 HP,AP 배분 MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,추가 경험치 획득,공격력,마력,전투력
거퀸,2,True,2025-06-19T00:00+09:00,291,엘리시움,9479.0,809d55898386c990989b90e132005db38295750b1f4857867454debc45ec9c8a,렌,엘리시움,71191241.0,81.0,316.0,86.15,92.7,93.0,92.6,72.0,100.0,99999.0,170.0,123.0,238.0,1350.0,750.0,59563.0,7002.0,4352.0,3600.0,113374.0,49227.0,1478.0,4.0,4.0,4.0,0.0,0.0,217.0,75.0,55.0,6.0,103.0,5.0,6.0,7.0,288.0,6627.0,1326.0,151180915.0
듀제,3,True,2018-06-26T00:00+09:00,288,루나,9373.0,ef90ebad8a8f15ab04edcd9ce7433a7c,듀얼블레이더,루나,50685501.0,72.0,349.0,55.39,89.11,84.0,86.9,72.0,100.0,68187.0,170.0,123.0,271.0,1350.0,520.0,4032.0,6143.0,3256.0,51001.0,71890.0,40426.0,4.0,4.0,4.0,1463.0,0.0,0.0,232.0,130.0,58.0,6.0,59.0,4.0,6.0,0.0,89.0,6811.0,1082.0,132755669.0
환하게웃는,3,True,2019-01-19T00:00+09:00,286,크로아,10032.0,1e4ca23dbb494e74008a88c4f261eabd,메르세데스,크로아,58086858.0,111.0,304.0,63.71,87.72,105.0,58.8,76.0,100.0,37231.0,165.0,123.0,269.0,1350.0,580.0,5123.0,53263.0,2626.0,2862.0,56682.0,37724.0,4.0,1453.0,4.0,4.0,0.0,0.0,257.0,132.0,28.0,4.0,65.0,0.0,0.0,0.0,179.5,5929.0,1161.0,89275892.0
봄별정원,2,False,2023-11-02T00:00+09:00,291,루나,9329.0,54762a2a40a5b6dd357d9a8fe6f6c6acefe8d04e6d233bd35cf2fabdeb93fb0d,바이퍼,루나,18331885.0,76.0,361.0,36.73,93.76,82.0,75.0,60.0,100.0,58606.0,157.0,123.0,30.0,1320.0,750.0,35235.0,3007.0,1756.0,2115.0,72890.0,42408.0,1473.0,4.0,4.0,4.0,0.0,0.0,85.0,44.0,55.0,5.0,47.0,0.0,6.0,0.0,141.0,3113.0,509.0,43218592.0
프딤,3,True,2025-06-19T00:00+09:00,286,루나,9145.0,ae5cd0c3ae9e0d08d45d57fbda90df65efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,46159424.0,81.0,321.0,86.15,91.48,93.0,65.1,66.0,100.0,97937.0,170.0,123.0,239.0,1350.0,530.0,55215.0,6698.0,3237.0,3437.0,91667.0,39060.0,1458.0,4.0,4.0,4.0,0.0,0.0,152.0,106.0,50.0,6.0,103.0,2.0,6.0,7.0,154.5,4631.0,1027.0,85134569.0
키지,2,True,2023-01-09T00:00+09:00,294,크로아,9315.0,19f3be66e68ac144034b93722509352d,라라,크로아,245553223.0,91.0,495.0,108.78,97.45,80.0,119.5,67.0,100.0,44363.0,170.0,123.0,412.0,1370.0,840.0,12006.0,10247.0,104520.0,15102.0,69406.0,52681.0,4.0,4.0,1493.0,4.0,0.0,0.0,35.0,39.0,68.0,4.0,42.0,2.0,6.0,3.0,401.0,3300.0,11846.0,694669471.0
스커어엌엌엌,2,True,2020-04-06T00:00+09:00,290,엘리시움,9598.0,6d1420c441108ec1ac511bc50c44ee2eefe8d04e6d233bd35cf2fabdeb93fb0d,윈드브레이커,엘리시움,112142404.0,122.0,345.0,82.95,84.88,127.0,105.45,77.0,100.0,57711.0,170.0,123.0,402.0,1350.0,730.0,9461.0,75525.0,6810.0,6709.0,68556.0,36989.0,4.0,1473.0,4.0,4.0,0.0,0.0,43.0,41.0,50.0,4.0,102.0,3.0,6.0,7.0,288.0,6817.0,2141.0,178717009.0
검왜케기냐,3,True,2025-06-19T00:00+09:00,285,크로아,5776.0,83a5f678a1fa901420271040559127ff,렌,크로아,13880340.0,77.0,233.0,86.15,86.88,80.0,41.0,62.0,100.0,53137.0,145.0,123.0,93.0,1350.0,400.0,33511.0,1826.0,1418.0,1241.0,61475.0,21711.0,1443.0,4.0,4.0,4.0,0.0,0.0,20.0,37.0,35.0,6.0,66.0,0.0,5.0,0.0,102.0,2385.0,283.0,16841545.0
유시훈,3,False,2017-04-28T00:00+09:00,285,크로아,8949.0,5574c26607c37c7f2cde8635961e42d6,듀얼블레이더,크로아,59999323.0,76.0,382.0,55.39,92.35,87.0,76.8,59.0,100.0,65000.0,160.0,123.0,289.0,1350.0,420.0,4654.0,7630.0,3911.0,56637.0,73423.0,45402.0,4.0,4.0,4.0,1443.0,350.0,-197.0,4.0,8.0,70.0,6.0,12.0,2.0,6.0,7.0,61.0,7066.0,1040.0,148843287.0
닿서,2,True,2022-02-02T00:00+09:00,292,엘리시움,10564.0,1e64218c859a8468bb2a4baabb733401efe8d04e6d233bd35cf2fabdeb93fb0d,"아크메이지(불,독)",엘리시움,81838896.0,133.0,249.0,194.14,75.75,108.0,76.0,61.0,100.0,16950.0,170.0,123.0,302.0,1350.0,720.0,3600.0,3005.0,47777.0,5165.0,50618.0,87402.0,4.0,4.0,1478.0,4.0,0.0,0.0,237.0,147.0,105.0,4.0,98.0,3.0,6.0,7.0,340.5,1617.0,5070.0,70726368.0
중각역상배,2,True,2025-06-19T00:00+09:00,291,스카니아,8871.0,ecf6472fb9a746645604f16fbac756c3,렌,스카니아,110407435.0,86.0,373.0,86.15,91.59,119.0,87.95,64.0,100.0,99999.0,170.0,123.0,369.0,1350.0,670.0,77854.0,13809.0,9558.0,9730.0,87260.0,37919.0,1473.0,4.0,4.0,4.0,0.0,0.0,40.0,40.0,35.0,6.0,99.0,0.0,6.0,3.0,251.0,7542.0,2131.0,237833666.0
끝나고어벤,3,True,2017-07-23T00:00+09:00,285,엘리시움,9652.0,15fc6a968bb0c863c004b841dd3d4c3aefe8d04e6d233bd35cf2fabdeb93fb0d,데몬어벤져,엘리시움,41602516.0,114.0,486.5,79.99,90.78,90.0,58.1,93.0,100.0,24074.0,170.0,123.0,170.0,1350.0,520.0,2792.0,2188.0,1465.0,1717.0,500000.0,,4.0,4.0,4.0,4.0,21576.0,0.0,52.0,12.0,70.0,4.0,12.0,0.0,6.0,27.0,154.0,3762.0,726.0,64250604.0
창순이유,1,True,2009-10-27T00:00+09:00,296,베라,10243.0,6a406cb56c2c380c7906e462a496d0cc,비숍,기타,188550187.0,81.0,308.0,233.49,93.81,105.0,106.4,92.0,100.0,28063.0,170.0,123.0,314.0,1350.0,830.0,5583.0,5743.0,68016.0,10048.0,65718.0,125695.0,4.0,4.0,1503.0,4.0,-372.0,10924.0,257.0,157.0,106.0,4.0,111.0,3.0,6.0,3.0,454.0,2432.0,9227.0,247756952.0
모베니,2,True,2022-12-28T00:00+09:00,290,엘리시움,9163.0,65baaecbe70f393549d4991f072819a1efe8d04e6d233bd35cf2fabdeb93fb0d,일리움,엘리시움,94818015.0,100.0,311.0,65.0,92.7,119.0,104.3,66.0,100.0,25320.0,170.0,123.0,313.0,1350.0,700.0,4585.0,5500.0,65758.0,8226.0,74784.0,55161.0,4.0,4.0,1468.0,4.0,0.0,0.0,235.0,94.0,43.0,4.0,55.0,0.0,6.0,0.0,173.5,2089.0,8827.0,189953298.0
닷데,2,True,2025-06-19T00:00+09:00,290,스카니아,9163.0,b3ba4cacd64c29b118c065949649aeaa,렌,스카니아,100098525.0,82.0,505.0,86.15,96.96,114.0,103.6,64.0,100.0,99999.0,170.0,123.0,357.0,1350.0,670.0,77890.0,12232.0,8171.0,9088.0,93096.0,26970.0,1468.0,4.0,4.0,4.0,0.0,0.0,21.0,25.0,55.0,6.0,12.0,2.0,6.0,3.0,137.0,7019.0,1663.0,312923486.0
규터죽,3,True,2024-12-19T00:00+09:00,285,스카니아,9059.0,e46044df9d2af70a65b669fab238951d,캡틴,스카니아,36644009.0,74.0,242.0,78.2,78.89,90.0,104.8,28.0,100.0,47517.0,160.0,123.0,231.0,1350.0,450.0,6502.0,48519.0,3800.0,4158.0,73182.0,41583.0,4.0,1443.0,4.0,4.0,0.0,0.0,92.0,50.0,35.0,5.0,106.0,2.0,6.0,7.0,81.5,3928.0,871.0,58248741.0
삼성2재용,3,True,2025-06-19T00:00+09:00,285,챌린저스,8752.0,4a5ef4f58ec99880ee530cb5633fe5f1,렌,챌린저스,39171164.0,74.0,216.0,86.15,86.54,67.0,51.0,47.0,100.0,86556.0,170.0,123.0,244.0,1350.0,350.0,40372.0,5374.0,3390.0,2803.0,87550.0,31825.0,1448.0,4.0,4.0,4.0,0.0,0.0,80.0,58.0,23.0,6.0,99.0,0.0,6.0,0.0,84.0,5575.0,865.0,50471265.0
요들군주l,3,False,2025-06-19T00:00+09:00,285,오로라,9120.0,90cd910e9b156d395fb14620bd88c2fcefe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,17301636.0,96.0,184.0,86.15,78.23,132.0,55.0,70.0,100.0,51751.0,140.0,123.0,80.0,1320.0,280.0,30415.0,1990.0,1458.0,1659.0,68439.0,27795.0,1443.0,4.0,4.0,4.0,0.0,0.0,66.0,76.0,40.0,6.0,102.0,0.0,6.0,7.0,52.0,2950.0,367.0,19815361.0
쳐줘,3,False,2025-06-19T00:00+09:00,285,챌린저스2,8750.0,e8a000cea92e67b88014a61c0c7ce1e63663933da92e7566c55104ec9ac2894d,보우마스터,챌린저스,14435201.0,54.0,194.0,75.83,90.63,106.0,58.0,45.0,100.0,17954.0,168.0,118.0,108.0,1350.0,280.0,2009.0,32675.0,1486.0,1472.0,45092.0,28613.0,4.0,1443.0,4.0,4.0,0.0,0.0,40.0,4.0,10.0,4.0,12.0,0.0,5.0,0.0,47.0,3090.0,312.0,16980558.0
불독은산체스,3,True,2022-06-30T00:00+09:00,286,엘리시움,9086.0,fbf84e16a18c464c36cb22ea05bc934befe8d04e6d233bd35cf2fabdeb93fb0d,"아크메이지(불,독)",엘리시움,104617196.0,107.0,406.0,194.14,96.77,90.0,71.85,62.0,100.0,20344.0,170.0,123.0,327.0,1385.0,490.0,4909.0,3824.0,56950.0,6622.0,50791.0,86102.0,4.0,4.0,1458.0,4.0,0.0,0.0,12.0,5.0,116.0,4.0,12.0,2.0,6.0,0.0,63.0,1621.0,6108.0,133729031.0
초웅,2,True,2025-06-19T00:00+09:00,294,스카니아,9239.0,563e357ebdee68d3b7c0ccb03528dc3e,렌,스카니아,95093503.0,89.0,296.0,98.97,92.42,104.0,98.1,75.0,100.0,99999.0,170.0,123.0,303.0,1350.0,760.0,63973.0,6123.0,3473.0,3577.0,143708.0,51782.0,1493.0,4.0,4.0,4.0,0.0,0.0,268.0,153.0,55.0,6.0,107.0,3.0,6.0,7.0,450.0,7424.0,1684.0,167935859.0
무직검객,3,False,2025-06-19T00:00+09:00,289,스카니아,8058.0,92f9c207fba7f6a7a07e4f3b336e6322,렌,스카니아,24592618.0,84.0,324.0,86.15,90.03,120.0,55.4,60.0,100.0,84781.0,170.0,123.0,194.0,1350.0,470.0,41426.0,3712.0,2722.0,2497.0,103023.0,27273.0,1463.0,4.0,4.0,4.0,0.0,0.0,67.0,36.0,30.0,6.0,64.0,0.0,5.0,0.0,110.0,3260.0,647.0,40946426.0
첸륫,3,True,2006-12-02T00:00+09:00,285,크로아,9234.0,0dd28caab896b4d9f2097bc3d7306bdc,비숍,크로아,78216480.0,77.0,463.0,233.49,95.09,111.0,82.45,95.0,100.0,19854.0,170.0,123.0,253.0,1350.0,440.0,3201.0,3349.0,47251.0,7373.0,45058.0,100262.0,4.0,4.0,1448.0,4.0,-407.0,2148.0,142.0,19.0,122.0,4.0,12.0,0.0,6.0,7.0,102.0,1842.0,5623.0,113346410.0
벌교한유빈,2,False,2022-05-23T00:00+09:00,291,베라,9389.0,422911d195eccc447767c202aad7814d,비숍,기타,27158735.0,72.5,214.0,233.49,75.94,93.0,66.95,71.0,100.0,2531.0,132.0,110.0,48.0,1320.0,720.0,862.0,801.0,34919.0,1233.0,12254.0,57064.0,4.0,4.0,1473.0,4.0,0.0,0.0,50.0,29.0,125.0,4.0,95.0,0.0,6.0,0.0,225.0,851.0,2792.0,22912904.0
나비나야,3,True,2015-04-03T00:00+09:00,285,베라,9106.0,9b1d49b82233e56fb275eacdc5e05a19,제논,기타,142311344.0,111.0,453.0,28.7,96.66,95.0,100.45,70.0,100.0,97318.0,170.0,123.0,333.0,1360.0,600.0,33446.0,45910.0,13726.0,40707.0,89615.0,61569.0,330.0,796.0,4.0,330.0,0.0,0.0,130.0,14.0,107.0,5.0,12.0,3.0,6.0,0.0,47.5,8314.0,2161.0,350234655.0
zl존단도L,3,True,2025-12-20T00:00+09:00,286,스카니아,9025.0,c4a9dfe14535df37d8857a7075ef1f5a,섀도어,스카니아,51625687.0,90.0,319.0,72.46,91.15,90.0,102.45,65.0,100.0,80102.0,170.0,123.0,236.0,1450.0,450.0,3819.0,5453.0,3297.0,49130.0,67890.0,54579.0,4.0,4.0,4.0,1458.0,0.0,0.0,151.0,129.0,40.0,6.0,304.0,3.0,6.0,0.0,133.5,5889.0,1134.0,101496467.0
VOTONG,3,False,2025-06-19T00:00+09:00,285,루나,8574.0,09320db64f69e089b74dabd05894287eefe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,41524966.0,105.0,299.0,87.7,88.34,96.0,71.0,75.0,100.0,88932.0,170.0,123.0,227.0,1320.0,500.0,46307.0,4990.0,2806.0,2531.0,107543.0,34281.0,1443.0,4.0,4.0,4.0,0.0,0.0,154.0,51.0,34.0,6.0,46.0,2.0,5.0,0.0,92.0,4364.0,773.0,63947727.0
소금맛구이,3,False,2025-06-25T00:00+09:00,285,챌린저스4,5214.0,1cefc2701c06ad50256905b64016cb80,카이저,챌린저스,31632586.0,33.0,178.0,51.58,83.95,115.0,57.95,22.0,100.0,93194.0,168.0,123.0,253.0,1320.0,450.0,52857.0,4773.0,2686.0,2468.0,106922.0,37561.0,1443.0,4.0,4.0,4.0,0.0,0.0,84.0,14.0,36.0,4.0,289.0,0.0,6.0,0.0,102.0,5416.0,781.0,48025003.0
쿠조,3,True,2025-12-18T00:00+09:00,285,챌린저스3,9978.0,25a081d5faf90b68ac9a48400ee2d214,캡틴,챌린저스,90139678.0,66.0,436.0,78.2,93.97,115.0,109.0,45.0,100.0,70195.0,170.0,123.0,353.0,1370.0,380.0,10518.0,70889.0,5488.0,6366.0,53623.0,32127.0,4.0,1443.0,4.0,4.0,0.0,0.0,12.0,16.0,74.0,5.0,12.0,0.0,6.0,27.0,20.0,6908.0,1483.0,218233625.0
아kk루삥뽕,3,True,2020-08-14T00:00+09:00,289,스카니아,9722.0,576eaf9f26ee392fbdda311d45871522,아크,스카니아,61172408.0,70.0,349.0,55.23,88.55,104.0,92.0,90.0,100.0,99999.0,171.0,123.0,270.0,1350.0,670.0,60810.0,7554.0,4123.0,3958.0,72778.0,53219.0,1468.0,4.0,4.0,4.0,0.0,0.0,180.0,31.0,55.0,5.0,106.0,2.0,6.0,7.0,273.0,5437.0,1257.0,124354253.0
피폭당한놈,3,True,2025-12-20T00:00+09:00,285,챌린저스,,dd4e6ad208d32d1cc70ef46269eba3a3,보우마스터,챌린저스,18714294.0,47.0,337.0,61.23,96.79,130.0,89.0,25.0,100.0,30573.0,160.0,123.0,263.0,1400.0,240.0,4017.0,43962.0,2053.0,1972.0,64248.0,29191.0,4.0,1443.0,4.0,4.0,0.0,0.0,20.0,20.0,60.0,4.0,162.0,0.0,5.0,0.0,70.0,3377.0,886.0,40128970.0
꾸빵렌,3,True,2025-06-19T00:00+09:00,285,엘리시움,10344.0,212f19c26c288ea39c2e81097e93a78c8295750b1f4857867454debc45ec9c8a,렌,엘리시움,46876869.0,82.0,421.0,86.15,97.56,90.0,76.0,67.0,100.0,95406.0,170.0,123.0,289.0,1350.0,350.0,51232.0,6877.0,4041.0,4328.0,95305.0,34853.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,17.0,124.0,6.0,12.0,2.0,6.0,3.0,34.0,5025.0,982.0,106649361.0
민교렌렌,3,True,2025-06-19T00:00+09:00,288,루나,8919.0,615b73b19cc06800cd8f9aba0d81b101efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,94629257.0,106.0,521.0,87.7,97.79,101.0,135.8,60.0,100.0,99999.0,170.0,123.0,345.0,1350.0,490.0,63204.0,7380.0,5389.0,5130.0,111360.0,33465.0,1458.0,4.0,4.0,4.0,0.0,0.0,56.0,39.0,67.0,6.0,12.0,2.0,6.0,6.0,76.0,7235.0,1705.0,195728935.0
비미팅,3,True,2024-06-27T00:00+09:00,285,루나,9982.0,a38ca901c67ba28b5a66e4d480fab292efe8d04e6d233bd35cf2fabdeb93fb0d,비숍,루나,168937200.0,73.0,462.0,233.49,92.65,137.0,113.1,102.0,100.0,31443.0,170.0,123.0,390.0,1350.0,470.0,7629.0,8224.0,71399.0,10788.0,45245.0,79782.0,4.0,4.0,1448.0,4.0,0.0,0.0,42.0,16.0,115.0,4.0,52.0,0.0,6.0,0.0,119.0,2407.0,8233.0,290676009.0
시원한민흥이,2,True,2018-06-21T00:00+09:00,290,스카니아,9627.0,318a3f7103b3fb552ccf46f2687cb6d4,스트라이커,스카니아,58444219.0,82.0,318.0,38.89,87.23,81.0,107.4,82.0,100.0,99999.0,170.0,123.0,272.0,1410.0,740.0,60494.0,7579.0,4209.0,4581.0,93185.0,41766.0,1468.0,4.0,4.0,4.0,-30.0,0.0,62.0,142.0,55.0,5.0,101.0,0.0,5.0,0.0,174.0,5450.0,1394.0,117909719.0
리견,3,False,2025-06-19T00:00+09:00,285,베라,7394.0,91a0db7f03191c976266e07ae48abf4e,렌,기타,45544365.0,75.0,385.0,82.8,91.51,75.0,59.0,75.0,100.0,99999.0,170.0,123.0,285.0,1350.0,420.0,54739.0,6108.0,3967.0,4251.0,94041.0,33288.0,1443.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,10.0,6.0,32.0,0.0,5.0,0.0,63.0,4866.0,989.0,96861302.0
선으뜸,3,True,2025-05-24T00:00+09:00,289,루나,9283.0,8ec5b540e0b63cd9b52ece903922fcc3efe8d04e6d233bd35cf2fabdeb93fb0d,일리움,루나,64568659.0,103.0,239.0,65.0,79.81,109.0,106.0,60.0,100.0,21726.0,160.0,123.0,246.0,1350.0,670.0,3542.0,3735.0,54045.0,6687.0,104120.0,80157.0,4.0,4.0,1468.0,4.0,0.0,0.0,265.0,139.0,43.0,4.0,115.0,3.0,6.0,6.0,194.5,2036.0,7208.0,94772734.0
쌀쌀한먹구름,3,True,2024-12-29T00:00+09:00,287,루나,8855.0,fefa5effaaf9391b883abbfebfaf7ee6efe8d04e6d233bd35cf2fabdeb93fb0d,히어로,루나,21453472.0,64.0,368.0,51.25,97.42,96.0,71.4,73.0,100.0,73740.0,170.0,123.0,140.0,1350.0,490.0,40340.0,4053.0,2312.0,2316.0,87780.0,25826.0,1453.0,4.0,4.0,4.0,0.0,0.0,12.0,13.0,69.0,4.0,12.0,0.0,6.0,0.0,40.0,3631.0,588.0,52379906.0
구앙쟝,2,True,2019-02-23T00:00+09:00,293,루나,9449.0,d180064e4ef9268e0a8a80cea9b3bb8a,히어로,루나,97470985.0,66.0,344.0,232.75,88.36,96.0,86.55,60.0,100.0,94731.0,170.0,123.0,284.0,1350.0,620.0,50221.0,7770.0,3945.0,3517.0,103962.0,37422.0,1483.0,4.0,4.0,4.0,0.0,0.0,229.0,144.0,30.0,4.0,107.0,3.0,5.0,7.0,145.0,5873.0,1197.0,109699421.0
라페은월,3,True,2020-12-17T00:00+09:00,285,스카니아,10027.0,6c495b6c500720841c7a6c27bb3dc136,은월,스카니아,164362607.0,148.0,487.0,102.41,95.04,103.0,145.05,83.0,100.0,99999.0,170.0,123.0,323.0,1350.0,560.0,72275.0,10625.0,6622.0,6970.0,91528.0,45420.0,1443.0,4.0,4.0,4.0,0.0,0.0,27.0,35.0,55.0,5.0,52.0,3.0,6.0,7.0,72.0,6426.0,1643.0,231991334.0
동우럭,2,True,2022-01-18T00:00+09:00,290,루나,9178.0,a2ac77052dc33ea6535f73ffe75e05a7efe8d04e6d233bd35cf2fabdeb93fb0d,아델,루나,93882462.0,109.0,318.0,84.04,96.49,90.0,93.3,75.0,100.0,99999.0,164.0,123.0,279.0,1350.0,660.0,60968.0,9502.0,5514.0,5573.0,97201.0,36678.0,1468.0,4.0,4.0,4.0,0.0,0.0,241.0,140.0,60.0,6.0,66.0,2.0,6.0,6.0,188.0,7410.0,1288.0,157465317.0
꼬집기대왐,3,True,2004-04-23T00:00+09:00,285,엘리시움,8793.0,57fc6fea770341e594c7a70339fe2476efe8d04e6d233bd35cf2fabdeb93fb0d,히어로,엘리시움,45978332.0,76.0,365.0,51.25,95.25,100.0,78.15,66.0,100.0,99999.0,160.0,123.0,293.0,1350.0,470.0,56397.0,6504.0,3721.0,3928.0,127147.0,38151.0,1439.0,4.0,4.0,4.0,-1468.0,55.0,4.0,4.0,38.0,4.0,12.0,0.0,5.0,0.0,30.0,5168.0,1156.0,113894683.0
메라댕댕이,3,False,2020-03-01T00:00+09:00,288,크로아,9707.0,a76dd3ff5ab526d88e80de93df4df1fc,메르세데스,크로아,74630225.0,104.0,478.0,73.25,84.94,140.0,89.95,70.0,100.0,55828.0,165.0,123.0,360.0,1350.0,550.0,8536.0,64787.0,5135.0,5671.0,41653.0,21590.0,4.0,1458.0,4.0,4.0,0.0,0.0,0.0,4.0,37.0,4.0,22.0,2.0,6.0,0.0,64.0,6068.0,1479.0,185081362.0
지쿠렌,3,False,2025-06-19T00:00+09:00,285,크로아,9208.0,7494a34304f01eba348c44f92f410c99,렌,크로아,51491930.0,76.0,390.0,86.15,94.07,96.0,66.75,60.0,100.0,99999.0,170.0,123.0,297.0,1350.0,410.0,53020.0,6974.0,4167.0,4045.0,99631.0,31752.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,36.0,50.0,6.0,12.0,0.0,6.0,7.0,59.0,5519.0,1036.0,111694098.0
도크납,3,True,2025-06-19T00:00+09:00,286,스카니아,8023.0,c199a298a0c3766d070e31f4f4c3d64f,렌,스카니아,108110938.0,82.0,424.0,86.15,95.44,91.0,99.9,59.0,100.0,99999.0,170.0,123.0,381.0,1350.0,530.0,77554.0,13740.0,8900.0,8377.0,77747.0,19450.0,1448.0,4.0,4.0,4.0,0.0,0.0,14.0,4.0,80.0,6.0,12.0,2.0,5.0,0.0,47.0,7577.0,2032.0,289847256.0
샤콰,1,True,2014-12-18T00:00+09:00,295,루나,10185.0,4bd924c45eda00e16ff1e32a3b881d44,제로,루나,56738787.0,66.0,332.0,62.16,93.02,112.0,131.85,50.0,100.0,99999.0,170.0,123.0,273.0,1370.0,850.0,58059.0,8462.0,4765.0,5131.0,114288.0,,1493.0,4.0,4.0,4.0,-223.0,0.0,236.0,162.0,76.0,4.0,102.0,3.0,6.0,7.0,489.0,6535.0,1653.0,120902494.0
토목이망치,3,True,2025-12-18T00:00+09:00,285,챌린저스2,,e427dc22350c2669a105eabb32f8a9c7,팔라딘,챌린저스,57134636.0,53.0,356.0,93.29,96.47,100.0,82.0,61.0,100.0,99999.0,160.0,123.0,326.0,1450.0,380.0,55975.0,5172.0,2659.0,2625.0,91798.0,30723.0,1443.0,4.0,4.0,4.0,0.0,0.0,64.0,20.0,70.0,4.0,362.0,0.0,5.0,0.0,135.0,6294.0,1380.0,135935010.0
카진썬,3,True,2025-04-16T00:00+09:00,285,스카니아,9977.0,80b84cad75e2c42fc1b9854c325f4f5f,"아크메이지(썬,콜)",스카니아,44970804.0,128.0,374.0,194.14,93.25,96.0,68.95,50.0,100.0,14123.0,170.0,121.0,201.0,1340.0,280.0,3139.0,3147.0,41284.0,4662.0,41154.0,76265.0,4.0,4.0,1443.0,4.0,0.0,0.0,52.0,17.0,164.0,4.0,0.0,0.0,6.0,7.0,22.0,1171.0,3291.0,48119444.0
칠알렌,3,True,2025-06-19T00:00+09:00,289,엘리시움,9510.0,ab45014f348bb4addba7c1650255d2f84723574b05820acf03e7ec3162ff5bed,렌,엘리시움,32909858.0,76.0,435.0,86.15,89.15,106.0,72.2,72.0,100.0,84282.0,166.0,123.0,183.0,1385.0,550.0,46191.0,4386.0,2917.0,3332.0,102194.0,43197.0,1463.0,4.0,4.0,4.0,0.0,0.0,22.0,17.0,50.0,6.0,52.0,0.0,6.0,0.0,121.0,4085.0,806.0,75901908.0
김즈규,3,True,2020-08-09T00:00+09:00,285,엘리시움,9122.0,33d567f67db7bf73894236f540d7c218efe8d04e6d233bd35cf2fabdeb93fb0d,섀도어,엘리시움,43820197.0,87.0,434.0,72.46,94.67,95.0,93.15,62.0,100.0,73656.0,170.0,123.0,262.0,1350.0,410.0,3551.0,6015.0,3477.0,51595.0,72738.0,40751.0,4.0,4.0,4.0,1443.0,0.0,0.0,26.0,55.0,55.0,6.0,19.0,0.0,6.0,3.0,40.0,4840.0,858.0,100487260.0
민밍멈,3,False,2022-02-09T00:00+09:00,286,크로아,9142.0,0a23cfeccff8d924661e65fb9f34257b,비숍,크로아,68810526.0,79.0,304.0,233.49,92.8,105.0,72.95,97.0,100.0,16791.0,160.0,123.0,263.0,1350.0,530.0,3979.0,3674.0,50002.0,6126.0,61037.0,87429.0,4.0,4.0,1448.0,4.0,0.0,0.0,10.0,4.0,158.0,4.0,12.0,0.0,5.0,0.0,157.0,1314.0,4660.0,74626597.0
설빈령,3,False,2025-06-19T00:00+09:00,285,이노시스,8466.0,6c4e26b23e58df957c20b90557a6f75cefe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,22866949.0,88.0,396.0,84.32,87.49,93.0,67.0,73.0,100.0,69881.0,156.0,123.0,169.0,1320.0,440.0,41163.0,3597.0,2186.0,2362.0,78405.0,32774.0,1443.0,4.0,4.0,4.0,0.0,0.0,44.0,4.0,22.0,6.0,1.0,0.0,5.0,0.0,65.0,3017.0,593.0,44491003.0
쭈얍묘,2,True,2025-06-19T00:00+09:00,290,스카니아,9744.0,982546ea15e23ffce999a7867336eac0,렌,스카니아,60832182.0,90.0,302.0,98.97,89.97,117.0,85.25,76.0,100.0,91322.0,170.0,123.0,308.0,1350.0,480.0,49822.0,6808.0,3663.0,4404.0,103976.0,26969.0,1468.0,4.0,4.0,4.0,0.0,0.0,258.0,144.0,53.0,6.0,95.0,3.0,6.0,6.0,175.0,6006.0,1247.0,103479952.0
읍이,3,True,2025-12-18T00:00+09:00,285,베라,8729.0,3475856ea3c1f48354c58a109d3a7598,렌,기타,98961709.0,85.0,450.0,86.15,96.57,90.0,90.6,72.0,100.0,99999.0,170.0,123.0,359.0,1350.0,420.0,74233.0,9564.0,6098.0,6005.0,82391.0,18544.0,1448.0,4.0,4.0,4.0,0.0,0.0,1.0,5.0,30.0,6.0,212.0,3.0,5.0,0.0,77.0,7212.0,1769.0,258761407.0
유성템버린,3,True,2023-12-23T00:00+09:00,285,스카니아,8586.0,9dc7353d070c4d0f0c7ea7167ada7972,루미너스,스카니아,53103469.0,148.0,176.0,88.94,92.09,114.0,75.25,83.0,100.0,19192.0,168.0,123.0,272.0,1350.0,540.0,3851.0,3950.0,48337.0,6699.0,61282.0,157145.0,4.0,4.0,1453.0,4.0,0.0,0.0,320.0,240.0,59.0,4.0,130.0,0.0,5.0,3.0,561.0,1575.0,4721.0,46916596.0
